Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Umbria,2021-04-06 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,312,48,360,4118,4478,32,70,45901,1273,,,51652,1007997,341245.0,2.0,51652.0,0.0,798890.0,209107.0,ITI,ITI2,0.8598747697264952,0.68120150884533,1.0445156105924567
Valle d'Aosta,2021-04-06 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,55,15,70,1127,1197,24,34,8129,429,,,9755,99381,53321.0,1.0,9475.0,280.0,82766.0,16615.0,ITC,ITC2,1.0027892695958889,0.763469467479,1.2411310896363101
Veneto,2021-04-06 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1710,296,2006,34980,36986,-486,507,342186,10770,,,389942,6351987,1580323.0,21.0,380664.0,9278.0,4635856.0,1716131.0,ITH,ITH3,0.7103480797024481,0.6318823302454948,0.7887219147734196
Abruzzo,2021-04-07 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,592,72,664,9733,10397,-174,219,54281,2200,,,66878,1280660,585916.0,6.0,66878.0,0.0,916707.0,363953.0,ITF,ITF1,0.7493331627812264,0.558829957432226,0.9562890020064949
Basilicata,2021-04-07 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,176,12,188,4731,4919,4,142,14808,470,,,20197,301556,171649.0,0.0,20197.0,0.0,288992.0,12564.0,ITF,ITF5,0.9334196846142175,0.7187104188743336,1.1607311747374562
Calabria,2021-04-07 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,452,39,491,10952,11443,-53,292,37281,872,,,49596,687923,646152.0,3.0,49583.0,13.0,666919.0,21004.0,ITF,ITF6,1.0238136223187504,0.8998432107505832,1.1558487610516819
Campania,2021-04-07 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1606,149,1755,89352,91107,-795,1358,252199,5653,,,348959,3730599,2514674.0,18.0,337371.0,11588.0,3489644.0,240955.0,ITF,ITF3,0.8691552606350876,0.8057104419730322,0.9390432454270036
Emilia-Romagna,2021-04-07 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3160,356,3516,65459,68975,-1915,576,264532,12246,,,345753,5014353,1700203.0,24.0,345515.0,238.0,4084264.0,930089.0,ITH,ITH5,0.6862483046284187,0.6407967101330118,0.7333959448208852
Friuli Venezia Giulia,2021-04-07 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,584,79,663,12299,12962,-360,286,83630,3424,,,100016,1672375,595991.0,6.0,86915.0,13101.0,1471388.0,200987.0,ITH,ITH4,0.5474174388654538,0.4723922772953691,0.6246192539181031
Lazio,2021-04-07 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3265,382,3647,49164,52811,-767,1081,236271,6895,,,295977,5368195,3531572.0,21.0,289942.0,6035.0,3946890.0,1421305.0,ITI,ITI4,0.8136460569909955,0.7672037223260384,0.8651564002601643
Liguria,2021-04-07 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,672,81,753,7219,7972,-16,425,80485,3922,,,92379,1280616,534062.0,8.0,92379.0,0.0,1083873.0,196743.0,ITC,ITC3,0.8605538427757954,0.7413498734799271,0.990266344003947
Lombardia,2021-04-07 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,6595,834,7429,74864,82293,-1406,2569,642145,31373,,,755811,8460138,3568955.0,46.0,718677.0,37134.0,7489069.0,971069.0,ITC,ITC4,0.6739120665348686,0.6320775307179055,0.7161563138144404
Marche,2021-04-07 23:59:00,ITA,11,Marche,43.61675973,13.5188753,758,139,897,7429,8326,-105,286,79677,2717,,,90720,1035069,625890.0,9.0,90720.0,0.0,930649.0,104420.0,ITI,ITI3,0.6709172749508362,0.5798304457575574,0.7663708502861162
Molise,2021-04-07 23:59:00,ITA,14,Molise,41.55774754,14.65916051,55,15,70,603,673,-30,4,11333,450,,,12456,187615,169289.0,0.0,12456.0,0.0,187322.0,293.0,ITF,ITF2,2.2652764241303665,0.7697826698755904,4.290982714981685
P.A. Bolzano,2021-04-07 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,80,15,95,479,574,46,146,67923,1148,,,69645,1181646,368802.0,0.0,56646.0,12999.0,535443.0,646203.0,ITH,ITH1,0.9705076450554231,0.6665019920836571,1.3019905458333512
P.A. Trento,2021-04-07 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,166,48,214,2063,2277,-134,103,38367,1306,,,41950,715746,185978.0,1.0,30911.0,11039.0,609449.0,106297.0,ITH,ITH2,0.6368172291511673,0.48226115120215,0.7930882807982328
Piemonte,2021-04-07 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3889,357,4246,27276,31522,-1266,1464,278396,10560,,,320478,3469796,1557310.0,9.0,305175.0,15303.0,2455625.0,1014171.0,ITC,ITC1,0.7393302954581175,0.6750502285207546,0.807850245987306
Puglia,2021-04-07 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,2029,268,2297,48432,50729,275,1255,147829,5044,,,203602,1948468,1039651.0,51.0,202565.0,1037.0,1840856.0,107612.0,ITF,ITF4,0.8069113700907353,0.7319328591958861,0.8830723178349948
Sardegna,2021-04-07 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,294,47,341,15649,15990,153,263,30390,1250,,,47630,1042899,618146.0,3.0,47613.0,17.0,738216.0,304683.0,ITG,ITG2,1.0770398512571164,0.9015634081833666,1.2518488096249907
Sicilia,2021-04-07 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1125,157,1282,24064,25346,894,998,151254,4746,,,181346,3275815,1294528.0,9.0,181346.0,0.0,2062140.0,1213675.0,ITG,ITG1,3.962469651302962,1.0182971063945097,8.996268313256074
Toscana,2021-04-07 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1724,275,1999,26353,28352,-727,937,170444,5551,,,204347,3588310,1826980.0,14.0,202104.0,2243.0,3009894.0,578416.0,ITI,ITI1,0.8282263966851177,0.7646132588320621,0.8930925699174853
Umbria,2021-04-07 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,315,42,357,4102,4459,-19,132,46046,1279,,,51784,1017522,342091.0,1.0,51784.0,0.0,802635.0,214887.0,ITI,ITI2,0.8940714989087251,0.7071058681357486,1.084923990202724
Valle d'Aosta,2021-04-07 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,59,13,72,1101,1173,-24,61,8212,431,,,9816,100485,53728.0,0.0,9514.0,302.0,83083.0,17402.0,ITC,ITC2,0.9495782348789628,0.7282105497215199,1.1959402632511378
Veneto,2021-04-07 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1720,303,2023,33514,35537,-1449,1111,344679,10837,,,391053,6395953,1585744.0,47.0,381538.0,9515.0,4652942.0,1743011.0,ITH,ITH3,0.707890435319903,0.6295826540864337,0.7901118483780802
Abruzzo,2021-04-08 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,585,71,656,9631,10287,-110,277,54656,2212,,,67155,1286718,587769.0,3.0,67155.0,0.0,921041.0,365677.0,ITF,ITF1,0.8588685796492211,0.6231642545948789,1.1232813248312228
Basilicata,2021-04-08 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,169,10,179,4807,4986,67,163,14899,475,,,20360,303078,172219.0,1.0,20360.0,0.0,290432.0,12646.0,ITF,ITF5,1.106851933984677,0.8571978169416608,1.3761814387106548
Calabria,2021-04-08 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,448,38,486,11303,11789,346,503,37427,883,,,50099,691819,648897.0,3.0,50086.0,13.0,670420.0,21399.0,ITF,ITF6,1.0731534328395498,0.9377601974551751,1.2144156739359904
Campania,2021-04-08 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1605,148,1753,89258,91011,-96,1933,254178,5703,,,350892,3758573,2529371.0,16.0,339304.0,11588.0,3510824.0,247749.0,ITF,ITF3,0.9171820416104962,0.8431352583428585,0.9984723391647359
Emilia-Romagna,2021-04-08 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3051,352,3403,65452,68855,-120,1075,265694,12271,,,346820,5044615,1704348.0,22.0,346582.0,238.0,4102303.0,942312.0,ITH,ITH5,0.7002767132480481,0.6502924737018299,0.7495466701490192
Friuli Venezia Giulia,2021-04-08 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,554,77,631,11609,12240,-722,457,84780,3453,,,100473,1685439,599265.0,5.0,87212.0,13261.0,1479581.0,205858.0,ITH,ITH4,0.5836953876341671,0.5022717303379556,0.6713009764945194
Lazio,2021-04-08 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3228,382,3610,48570,52180,-631,1240,238105,6932,,,297217,5406870,3552678.0,20.0,291103.0,6114.0,3964210.0,1442660.0,ITI,ITI4,0.819554202885781,0.7679215344090009,0.8717391431455082
Liguria,2021-04-08 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,676,79,755,6973,7728,-244,387,81103,3935,,,92766,1289581,536947.0,6.0,92766.0,0.0,1089065.0,200516.0,ITC,ITC3,0.8592618192567681,0.7317856147900312,0.9884683238302568
Lombardia,2021-04-08 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,6501,830,7331,74664,81995,-298,2537,644850,31503,,,758348,8514418,3578375.0,56.0,720593.0,37755.0,7525516.0,988902.0,ITC,ITC4,0.6967334149082538,0.6474950665382233,0.7496555431282569
Marche,2021-04-08 23:59:00,ITA,11,Marche,43.61675973,13.5188753,755,138,893,7441,8334,8,490,80139,2737,,,91210,1040658,628718.0,7.0,91210.0,0.0,935434.0,105224.0,ITI,ITI3,0.7146164768928327,0.6112707336989959,0.8189291578495617
Molise,2021-04-08 23:59:00,ITA,14,Molise,41.55774754,14.65916051,54,14,68,567,635,-38,24,11391,454,,,12480,188375,170000.0,1.0,12480.0,0.0,188082.0,293.0,ITF,ITF2,2.185066818237001,0.7682211476395304,4.045427310180612
P.A. Bolzano,2021-04-08 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,74,17,91,488,579,5,124,68037,1149,,,69765,1193345,370361.0,2.0,56722.0,13043.0,536713.0,656632.0,ITH,ITH1,0.9717515316731126,0.6528610149945346,1.339766392458709
P.A. Trento,2021-04-08 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,157,46,203,1846,2049,-228,164,38758,1307,,,42114,719223,186387.0,1.0,31017.0,11097.0,611648.0,107575.0,ITH,ITH2,0.6864342824600902,0.5207370486405344,0.8674130952479737
Piemonte,2021-04-08 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3800,346,4146,26247,30393,-1129,1661,281158,10588,,,322139,3494607,1564691.0,16.0,306712.0,15427.0,2468642.0,1025965.0,ITC,ITC1,0.753457451973911,0.68364261286293,0.8244694090962714
Puglia,2021-04-08 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,2020,256,2276,48479,50755,26,1974,149726,5095,,,205576,1963363,1043395.0,26.0,204584.0,992.0,1853704.0,109659.0,ITF,ITF4,0.8458890032988178,0.757386468515482,0.9372902165046997
Sardegna,2021-04-08 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,302,49,351,15848,16199,209,305,30481,1255,,,47935,1049497,622693.0,3.0,47918.0,17.0,743625.0,305872.0,ITG,ITG2,1.098736945852997,0.9179261267386205,1.2864681295249516
Sicilia,2021-04-08 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1119,164,1283,25244,26527,1181,1287,151349,4757,,,182633,3302985,1304623.0,19.0,182633.0,0.0,2072684.0,1230301.0,ITG,ITG1,3.62943808739425,0.9864411516184892,8.03776701896182
Toscana,2021-04-08 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1707,285,1992,26211,28203,-149,1153,171726,5571,,,205500,3616539,1836475.0,20.0,203233.0,2267.0,3026407.0,590132.0,ITI,ITI1,0.8254415908846969,0.7615933595505151,0.8921987989188297
Umbria,2021-04-08 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,294,44,338,3996,4334,-125,172,46336,1286,,,51956,1025924,343140.0,5.0,51956.0,0.0,806114.0,219810.0,ITI,ITI2,0.9389152126152274,0.74075061756091,1.144501702141453
Valle d'Aosta,2021-04-08 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,59,12,71,1041,1112,-61,54,8324,434,,,9870,101443,53998.0,2.0,9553.0,317.0,83534.0,17909.0,ITC,ITC2,0.9061554578318657,0.6807763172340275,1.1354718942841524
Veneto,2021-04-08 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1693,305,1998,32141,34139,-1398,1241,347294,10861,,,392294,6440831,1590929.0,25.0,382756.0,9538.0,4674877.0,1765954.0,ITH,ITH3,0.7217955799201584,0.640179341435533,0.8084386075724822
Abruzzo,2021-04-09 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,571,68,639,9564,10203,-84,351,55076,2227,,,67506,1293696,589518.0,3.0,67506.0,0.0,926467.0,367229.0,ITF,ITF1,0.9998052133085418,0.7036690546112234,1.3479421124667523
Basilicata,2021-04-09 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,169,10,179,4844,5023,37,204,15062,479,,,20564,304894,172967.0,1.0,20564.0,0.0,292205.0,12689.0,ITF,ITF5,1.3359931000082368,1.026461440611829,1.6637882822222292
Calabria,2021-04-09 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,465,39,504,11543,12047,258,512,37674,890,,,50611,695764,652367.0,4.0,50598.0,13.0,674142.0,21622.0,ITF,ITF6,1.1333437233475034,0.9886506965105142,1.2881263839309813
Campania,2021-04-09 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1558,148,1706,89532,91238,227,2225,256145,5734,,,353117,3784494,2545943.0,17.0,341529.0,11588.0,3531973.0,252521.0,ITF,ITF3,0.9800865265968772,0.8911699482234803,1.0740591906287422
Emilia-Romagna,2021-04-09 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2917,343,3260,64958,68218,-637,1488,267780,12307,,,348305,5071297,1707662.0,15.0,348064.0,241.0,4116772.0,954525.0,ITH,ITH5,0.7282788606853458,0.6738460106332489,0.7848113659212361
Friuli Venezia Giulia,2021-04-09 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,529,77,606,11125,11731,-509,336,85596,3482,,,100809,1694663,601866.0,5.0,87440.0,13369.0,1486384.0,208279.0,ITH,ITH4,0.6335834890325809,0.5374284318975978,0.7340322842227406
Lazio,2021-04-09 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3173,368,3541,48400,51941,-239,1363,239660,6979,,,298580,5444501,3572422.0,22.0,292384.0,6196.0,3982784.0,1461717.0,ITI,ITI4,0.8389621959477649,0.7852222820826852,0.8960746529906447
Liguria,2021-04-09 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,645,74,719,6896,7615,-113,421,81622,3950,,,93187,1297694,539733.0,7.0,93187.0,0.0,1094065.0,203629.0,ITC,ITC3,0.8717511251973623,0.745025353319915,1.007297024098101
Lombardia,2021-04-09 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,6252,828,7080,74499,81579,-416,3289,648463,31595,,,761637,8570894,3589306.0,39.0,723407.0,38230.0,7564816.0,1006078.0,ITC,ITC4,0.7332749890982213,0.6710678699558367,0.795874990579514
Marche,2021-04-09 23:59:00,ITA,11,Marche,43.61675973,13.5188753,746,134,880,7379,8259,-75,452,80651,2752,,,91662,1045780,631379.0,5.0,91662.0,0.0,939835.0,105945.0,ITI,ITI3,0.7717440168005425,0.6568183508287917,0.8953304813916004
Molise,2021-04-09 23:59:00,ITA,14,Molise,41.55774754,14.65916051,54,13,67,577,644,9,43,11424,455,,,12523,189001,170597.0,0.0,12523.0,0.0,188708.0,293.0,ITF,ITF2,2.191258538487839,0.8089117118294429,4.043464042428243
P.A. Bolzano,2021-04-09 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,72,17,89,462,551,-28,110,68164,1149,,,69864,1204583,371972.0,0.0,56784.0,13080.0,537779.0,666804.0,ITH,ITH1,0.9432781427713585,0.6115559214056004,1.3267540782572305
P.A. Trento,2021-04-09 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,146,43,189,1717,1906,-143,107,39006,1309,,,42221,721707,186579.0,1.0,31074.0,11147.0,613246.0,108461.0,ITH,ITH2,0.7559254689892648,0.5552454328937207,0.9495828839092777
Piemonte,2021-04-09 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3706,329,4035,25648,29683,-710,1798,283629,10625,,,323937,3523825,1572352.0,3.0,308401.0,15536.0,2482107.0,1041718.0,ITC,ITC1,0.7743980912804043,0.7023702208572474,0.8546782087251157
Puglia,2021-04-09 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1980,260,2240,48807,51047,292,1791,151177,5143,,,207367,1977644,1048357.0,19.0,206406.0,961.0,1865574.0,112070.0,ITF,ITF4,0.9005510296201266,0.7954021663228538,1.012332264829394
Sardegna,2021-04-09 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,321,50,371,16078,16449,250,380,30607,1259,,,48315,1057452,626980.0,3.0,48298.0,17.0,748738.0,308714.0,ITG,ITG2,1.1486878067093909,0.9563367125935724,1.34543673222355
Sicilia,2021-04-09 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1149,168,1317,20435,21752,-4775,1505,157371,5015,,,184138,3335167,1315421.0,9.0,184138.0,0.0,2083781.0,1251386.0,ITG,ITG1,2.996060862534733,0.9787494569590064,6.078935200488227
Toscana,2021-04-09 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1704,284,1988,26172,28160,-43,1309,173045,5604,,,206809,3642633,1845570.0,18.0,204510.0,2299.0,3041438.0,601195.0,ITI,ITI1,0.837461276073879,0.7695821694176719,0.9044182775047301
Umbria,2021-04-09 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,286,43,329,3941,4270,-64,201,46597,1290,,,52157,1032115,343894.0,2.0,52157.0,0.0,809033.0,223082.0,ITI,ITI2,0.978363607865729,0.7719006450746794,1.2019370998086987
Valle d'Aosta,2021-04-09 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,66,12,78,1049,1127,15,65,8372,436,,,9935,102171,54238.0,1.0,9610.0,325.0,83837.0,18334.0,ITC,ITC2,0.8677425665973159,0.647913176993195,1.0963379407527607
Veneto,2021-04-09 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1637,295,1932,30986,32918,-1221,988,349465,10899,,,393282,6476929,1593739.0,18.0,383654.0,9628.0,4692706.0,1784223.0,ITH,ITH3,0.7471668401963018,0.6577278801365325,0.8369260421661066
Abruzzo,2021-04-10 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,557,67,624,9602,10226,23,238,55277,2240,,,67743,1299635,590962.0,6.0,67743.0,0.0,930748.0,368887.0,ITF,ITF1,1.1529200433036721,0.7707487551483296,1.5949478079629957
Basilicata,2021-04-10 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,172,10,182,4821,5003,-20,171,15250,482,,,20735,306553,173671.0,0.0,20735.0,0.0,293795.0,12758.0,ITF,ITF5,1.5747812613759866,1.2082667239981608,1.9845126164802152
Calabria,2021-04-10 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,472,38,510,11899,12409,362,477,37782,897,,,51088,699381,655464.0,3.0,51075.0,13.0,677524.0,21857.0,ITF,ITF6,1.1995598399339276,1.0396230598175784,1.3662280420590467
Campania,2021-04-10 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1555,141,1696,89682,91378,140,2069,258061,5747,,,355186,3810352,2561337.0,17.0,343598.0,11588.0,3552440.0,257912.0,ITF,ITF3,1.045886705963062,0.9392523506852049,1.1546295034603586
Emilia-Romagna,2021-04-10 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2805,334,3139,64293,67432,-786,1525,270050,12340,,,349822,5099822,1711090.0,15.0,349577.0,245.0,4131774.0,968048.0,ITH,ITH5,0.7633525086335797,0.7041757981820616,0.8281213434897162
Friuli Venezia Giulia,2021-04-10 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,516,75,591,10831,11422,-309,392,86285,3494,,,101201,1703020,604171.0,3.0,87748.0,13453.0,1492889.0,210131.0,ITH,ITH4,0.6913714500589014,0.5799721998891764,0.8089530594501075
Lazio,2021-04-10 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3118,386,3504,48885,52389,448,1463,240640,7014,,,300043,5481593,3592066.0,30.0,293825.0,6218.0,4001064.0,1480529.0,ITI,ITI4,0.8668111954060509,0.8067526813474467,0.9279770738897197
Liguria,2021-04-10 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,655,76,731,7071,7802,187,410,81824,3971,,,93597,1305215,542363.0,6.0,93597.0,0.0,1098662.0,206553.0,ITC,ITC3,0.8890671779558215,0.7550203774820609,1.0217481386146055
Lombardia,2021-04-10 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,6059,824,6883,72155,79038,-2541,2974,653897,31676,,,764611,8624027,3599216.0,21.0,725906.0,38705.0,7600428.0,1023599.0,ITC,ITC4,0.7756978182161808,0.7022192131400684,0.8515356410527808
Marche,2021-04-10 23:59:00,ITA,11,Marche,43.61675973,13.5188753,725,132,857,7321,8178,-81,414,81138,2760,,,92076,1050533,633829.0,4.0,92076.0,0.0,943819.0,106714.0,ITI,ITI3,0.8349864113185478,0.7054978901347683,0.9776492885722314
Molise,2021-04-10 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,14,67,606,673,29,54,11449,455,,,12577,189583,171150.0,1.0,12577.0,0.0,189290.0,293.0,ITF,ITF2,2.348410480768688,0.8502103214859906,4.263020818481873
P.A. Bolzano,2021-04-10 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,76,16,92,391,483,-68,87,68311,1150,,,69944,1215025,373547.0,0.0,56837.0,13107.0,538729.0,676296.0,ITH,ITH1,0.9115661056776083,0.5774403677116132,1.3148651833075597
P.A. Trento,2021-04-10 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,138,43,181,1559,1740,-166,107,39277,1311,,,42328,724635,186871.0,3.0,31116.0,11212.0,614929.0,109706.0,ITH,ITH2,0.819232753274966,0.6014775953300656,1.0475049437462485
Piemonte,2021-04-10 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3633,324,3957,24716,28673,-1010,1267,285884,10647,,,325204,3552752,1579645.0,11.0,309544.0,15660.0,2491851.0,1060901.0,ITC,ITC1,0.7935878223437154,0.7131728922433409,0.8758059767364641
Puglia,2021-04-10 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1978,252,2230,49328,51558,511,1804,152439,5174,,,209171,1991105,1052175.0,9.0,208185.0,986.0,1876600.0,114505.0,ITF,ITF4,0.9586094296150409,0.8343464407422797,1.0939232590440315
Sardegna,2021-04-10 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,323,55,378,16416,16794,345,425,30685,1261,,,48740,1063256,630980.0,5.0,48723.0,17.0,753525.0,309731.0,ITG,ITG2,1.2084270535685684,1.002263985228473,1.4239548438390894
Sicilia,2021-04-10 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1152,164,1316,20875,22191,439,1229,158147,5029,,,185367,3361396,1324261.0,8.0,185367.0,0.0,2093003.0,1268393.0,ITG,ITG1,2.431512706518996,0.997552635004981,4.347277206257662
Toscana,2021-04-10 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1688,286,1974,25938,27912,-248,1177,174442,5632,,,207986,3668323,1854538.0,18.0,205645.0,2341.0,3056566.0,611757.0,ITI,ITI1,0.8604199645999543,0.7903974553293066,0.9302817729453035
Umbria,2021-04-10 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,285,43,328,3779,4107,-163,152,46908,1294,,,52309,1038233,344655.0,3.0,52309.0,0.0,811966.0,226267.0,ITI,ITI2,1.0064806266235864,0.7866637433764551,1.2403675125268199
Valle d'Aosta,2021-04-10 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,65,12,77,1065,1142,15,78,8435,436,,,10013,102897,54461.0,1.0,9678.0,335.0,84187.0,18710.0,ITC,ITC2,0.8339698505455398,0.6141210626932768,1.0577608052527563
Veneto,2021-04-10 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,1629,296,1925,30610,32535,-383,1054,350888,10913,,,394336,6514430,1598679.0,22.0,384547.0,9789.0,4711340.0,1803090.0,ITH,ITH3,0.7809041688672879,0.6902615683830036,0.8780382789742754
Abruzzo,2021-04-11 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,557,65,622,9838,10460,234,259,55299,2243,,,68002,1305527,592449.0,2.0,68002.0,0.0,935334.0,370193.0,ITF,ITF1,1.2973731914816782,0.8190287269423535,1.8688332150807578
Basilicata,2021-04-11 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,179,12,191,4952,5143,140,249,15357,484,,,20984,308117,174414.0,2.0,20984.0,0.0,295288.0,12829.0,ITF,ITF5,1.779889112035884,1.334234167658972,2.2639919605381467
Calabria,2021-04-11 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,473,38,511,12045,12556,147,593,38222,903,,,51681,702593,658059.0,2.0,51668.0,13.0,680615.0,21978.0,ITF,ITF6,1.2493721198356014,1.0797430652052233,1.4308841564759858
Campania,2021-04-11 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1569,145,1714,89937,91651,273,1854,259615,5774,,,357040,3836168,2569773.0,15.0,345452.0,11588.0,3569671.0,266497.0,ITF,ITF3,1.106012289800452,0.9874223437294353,1.2344388035289722
Emilia-Romagna,2021-04-11 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2711,330,3041,63584,66625,-807,1170,271983,12380,,,350988,5117442,1714208.0,12.0,350743.0,245.0,4142052.0,975390.0,ITH,ITH5,0.7995604132524848,0.7297571898131734,0.8726529195343683
Friuli Venezia Giulia,2021-04-11 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,519,75,594,10517,11111,-311,208,86792,3506,,,101409,1707929,605718.0,2.0,87920.0,13489.0,1496612.0,211317.0,ITH,ITH4,0.7467668199037161,0.6145959368447179,0.8830576844554751
Lazio,2021-04-11 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3067,393,3460,48600,52060,-329,1675,242625,7033,,,301718,5514054,3611710.0,23.0,295484.0,6234.0,4016920.0,1497134.0,ITI,ITI4,0.8949196821511085,0.8305050952549488,0.96192468411767
Liguria,2021-04-11 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,657,80,737,7039,7776,-26,335,82153,4003,,,93932,1311149,544428.0,5.0,93932.0,0.0,1102709.0,208440.0,ITC,ITC3,0.9035961608020368,0.7716916652276486,1.0438621257051528
Lombardia,2021-04-11 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5896,814,6710,72770,79480,442,2302,655680,31753,,,766913,8665330,3608226.0,37.0,727794.0,39119.0,7631036.0,1034294.0,ITC,ITC4,0.8174150058460877,0.7314490468204284,0.9061448923155915
